ID,REF_DATE,GEO,NHPI,VALUE,,,
54507,2018-11-01,New Brunswick,Land only,100,,,
54508,2018-11-01,Saint John: Fredericton: and Moncton: New Brunswick,Total (house and land),100.9,,,
54509,2018-11-01,Saint John: Fredericton: and Moncton: New Brunswick,House only,100.9,,,
54510,2018-11-01,Saint John: Fredericton: and Moncton: New Brunswick,Land only,100,,,
54511,2018-11-01,Quebec,Total (house and land),103.5,,,
54512,2018-11-01,Quebec,House only,104,,,
54513,2018-11-01,Quebec,Land only,102.1,,,
54514,2018-11-01,Quebec: Quebec,Total (house and land),100.8,,,
54515,2018-11-01,Quebec: Quebec,House only,100.5,,,
54516,2018-11-01,Quebec: Quebec,Land only,101.3,,,
54517,2018-11-01,Sherbrooke: Quebec,Total (house and land),100.8,,,
54518,2018-11-01,Sherbrooke: Quebec,House only,100.4,,,
54519,2018-11-01,Sherbrooke: Quebec,Land only,101.9,,,
54520,2018-11-01,Trois-Rivieres: Quebec,Total (house and land),101.1,,,
54521,2018-11-01,Trois-Rivieres: Quebec,House only,101.2,,,
54522,2018-11-01,Trois-Rivieres: Quebec,Land only,100.7,,,
54523,2018-11-01,Montreal: Quebec,Total (house and land),104.7,,,
54524,2018-11-01,Montreal: Quebec,House only,105.6,,,
54525,2018-11-01,Montreal: Quebec,Land only,102.4,,,
54526,2018-11-01,Ottawa-Gatineau: Quebec part: Ontario/Quebec,Total (house and land),102.2,,,
54527,2018-11-01,Ottawa-Gatineau: Quebec part: Ontario/Quebec,House only,102.6,,,
54528,2018-11-01,Ottawa-Gatineau: Quebec part: Ontario/Quebec,Land only,101.4,,,
54529,2018-11-01,Ontario,Total (house and land),104.6,,,
54530,2018-11-01,Ontario,House only,103.6,,,
54531,2018-11-01,Ontario,Land only,106.9,,,
54532,2018-11-01,Ottawa-Gatineau: Ontario part: Ontario/Quebec,Total (house and land),109.7,,,
54533,2018-11-01,Ottawa-Gatineau: Ontario part: Ontario/Quebec,House only,110.4,,,
54534,2018-11-01,Ottawa-Gatineau: Ontario part: Ontario/Quebec,Land only,105.6,,,
54535,2018-11-01,Oshawa: Ontario,Total (house and land),103.9,,,
54536,2018-11-01,Oshawa: Ontario,House only,102.4,,,
54537,2018-11-01,Oshawa: Ontario,Land only,106,,,
54538,2018-11-01,Toronto: Ontario,Total (house and land),103.3,,,
54539,2018-11-01,Toronto: Ontario,House only,100.8,,,
54540,2018-11-01,Toronto: Ontario,Land only,108.2,,,
54541,2018-11-01,Hamilton: Ontario,Total (house and land),103.8,,,
54542,2018-11-01,Hamilton: Ontario,House only,105,,,
54543,2018-11-01,Hamilton: Ontario,Land only,101,,,
54544,2018-11-01,St. Catharines-Niagara: Ontario,Total (house and land),106.2,,,
54545,2018-11-01,St. Catharines-Niagara: Ontario,House only,106.9,,,
54546,2018-11-01,St. Catharines-Niagara: Ontario,Land only,104.9,,,
54547,2018-11-01,Kitchener-Cambridge-Waterloo: Ontario,Total (house and land),103.9,,,
54548,2018-11-01,Kitchener-Cambridge-Waterloo: Ontario,House only,103.3,,,
54549,2018-11-01,Kitchener-Cambridge-Waterloo: Ontario,Land only,104.3,,,
54550,2018-11-01,Guelph: Ontario,Total (house and land),105,,,
54551,2018-11-01,Guelph: Ontario,House only,105.1,,,
54552,2018-11-01,Guelph: Ontario,Land only,104.2,,,
54553,2018-11-01,London: Ontario,Total (house and land),111.1,,,
54554,2018-11-01,London: Ontario,House only,113.5,,,
54555,2018-11-01,London: Ontario,Land only,101.3,,,
54556,2018-11-01,Windsor: Ontario,Total (house and land),105.6,,,
54557,2018-11-01,Windsor: Ontario,House only,105.7,,,
54558,2018-11-01,Windsor: Ontario,Land only,105.3,,,
54559,2018-11-01,Greater Sudbury: Ontario,Total (house and land),100.9,,,
54560,2018-11-01,Greater Sudbury: Ontario,House only,100.8,,,
54561,2018-11-01,Greater Sudbury: Ontario,Land only,100.8,,,
54562,2018-11-01,Prairie Region,Total (house and land),99.6,,,
54563,2018-11-01,Prairie Region,House only,99.1,,,
54564,2018-11-01,Prairie Region,Land only,100.7,,,
54565,2018-11-01,Manitoba,Total (house and land),104.4,,,
54566,2018-11-01,Manitoba,House only,105.7,,,
54567,2018-11-01,Manitoba,Land only,101.7,,,
54568,2018-11-01,Winnipeg: Manitoba,Total (house and land),104.4,,,
54569,2018-11-01,Winnipeg: Manitoba,House only,105.7,,,
54570,2018-11-01,Winnipeg: Manitoba,Land only,101.7,,,
54571,2018-11-01,Saskatchewan,Total (house and land),97.9,,,
54572,2018-11-01,Saskatchewan,House only,96.7,,,
54573,2018-11-01,Saskatchewan,Land only,100.8,,,
54574,2018-11-01,Regina: Saskatchewan,Total (house and land),97.6,,,
54575,2018-11-01,Regina: Saskatchewan,House only,96.2,,,
54576,2018-11-01,Regina: Saskatchewan,Land only,100.8,,,
54577,2018-11-01,Saskatoon: Saskatchewan,Total (house and land),98.1,,,
54578,2018-11-01,Saskatoon: Saskatchewan,House only,96.9,,,
54579,2018-11-01,Saskatoon: Saskatchewan,Land only,100.8,,,
54580,2018-11-01,Alberta,Total (house and land),99.3,,,
54581,2018-11-01,Alberta,House only,98.7,,,
54582,2018-11-01,Alberta,Land only,100.6,,,
54583,2018-11-01,Calgary: Alberta,Total (house and land),99.3,,,
54584,2018-11-01,Calgary: Alberta,House only,98.5,,,
54585,2018-11-01,Calgary: Alberta,Land only,100.4,,,
54586,2018-11-01,Edmonton: Alberta,Total (house and land),99.3,,,
54587,2018-11-01,Edmonton: Alberta,House only,98.8,,,
54588,2018-11-01,Edmonton: Alberta,Land only,100.7,,,
54589,2018-11-01,British Columbia,Total (house and land),107.8,,,
54590,2018-11-01,British Columbia,House only,108.7,,,
54591,2018-11-01,British Columbia,Land only,104.8,,,
54592,2018-11-01,Kelowna: British Columbia,Total (house and land),103.4,,,
54593,2018-11-01,Kelowna: British Columbia,House only,104.4,,,
54594,2018-11-01,Kelowna: British Columbia,Land only,101.5,,,
54595,2018-11-01,Vancouver: British Columbia,Total (house and land),108.8,,,
54596,2018-11-01,Vancouver: British Columbia,House only,109.7,,,
54597,2018-11-01,Vancouver: British Columbia,Land only,105.5,,,
54598,2018-11-01,Victoria: British Columbia,Total (house and land),102.6,,,
54599,2018-11-01,Victoria: British Columbia,House only,103.2,,,
54600,2018-11-01,Victoria: British Columbia,Land only,101,,,
54601,2018-12-01,Canada,Total (house and land),103.3,,,
54602,2018-12-01,Canada,House only,102.9,,,
54603,2018-12-01,Canada,Land only,104.1,,,
54604,2018-12-01,Atlantic Region,Total (house and land),100,,,
54605,2018-12-01,Atlantic Region,House only,99.9,,,
54606,2018-12-01,Atlantic Region,Land only,100.1,,,
54607,2018-12-01,Newfoundland and Labrador,Total (house and land),98.1,,,
54608,2018-12-01,Newfoundland and Labrador,House only,97.2,,,
54609,2018-12-01,Newfoundland and Labrador,Land only,100.1,,,
54610,2018-12-01,St. John's: Newfoundland and Labrador,Total (house and land),98.1,,,
54611,2018-12-01,St. John's: Newfoundland and Labrador,House only,97.2,,,
54612,2018-12-01,St. John's: Newfoundland and Labrador,Land only,100.1,,,
54613,2018-12-01,Prince Edward Island,Total (house and land),100.1,,,
54614,2018-12-01,Prince Edward Island,House only,100,,,
54615,2018-12-01,Prince Edward Island,Land only,100.2,,,
54616,2018-12-01,Charlottetown: Prince Edward Island,Total (house and land),100.1,,,
54617,2018-12-01,Charlottetown: Prince Edward Island,House only,100,,,
54618,2018-12-01,Charlottetown: Prince Edward Island,Land only,100.2,,,
54619,2018-12-01,Nova Scotia,Total (house and land),101.6,,,
54620,2018-12-01,Nova Scotia,House only,102,,,
54621,2018-12-01,Nova Scotia,Land only,100.2,,,
54622,2018-12-01,Halifax: Nova Scotia,Total (house and land),101.6,,,
54623,2018-12-01,Halifax: Nova Scotia,House only,102,,,
54624,2018-12-01,Halifax: Nova Scotia,Land only,100.2,,,
54625,2018-12-01,New Brunswick,Total (house and land),100.9,,,
54626,2018-12-01,New Brunswick,House only,100.9,,,
54627,2018-12-01,New Brunswick,Land only,100,,,
54628,2018-12-01,Saint John: Fredericton: and Moncton: New Brunswick,Total (house and land),100.9,,,
54629,2018-12-01,Saint John: Fredericton: and Moncton: New Brunswick,House only,100.9,,,
54630,2018-12-01,Saint John: Fredericton: and Moncton: New Brunswick,Land only,100,,,
54631,2018-12-01,Quebec,Total (house and land),103.5,,,
54632,2018-12-01,Quebec,House only,104,,,
54633,2018-12-01,Quebec,Land only,102.1,,,
54634,2018-12-01,Quebec: Quebec,Total (house and land),100.8,,,
54635,2018-12-01,Quebec: Quebec,House only,100.5,,,
54636,2018-12-01,Quebec: Quebec,Land only,101.3,,,
54637,2018-12-01,Sherbrooke: Quebec,Total (house and land),101.2,,,
54638,2018-12-01,Sherbrooke: Quebec,House only,100.9,,,
54639,2018-12-01,Sherbrooke: Quebec,Land only,102.1,,,
54640,2018-12-01,Trois-Rivieres: Quebec,Total (house and land),101.1,,,
54641,2018-12-01,Trois-Rivieres: Quebec,House only,101.2,,,
54642,2018-12-01,Trois-Rivieres: Quebec,Land only,100.7,,,
54643,2018-12-01,Montreal: Quebec,Total (house and land),104.7,,,
54644,2018-12-01,Montreal: Quebec,House only,105.5,,,
54645,2018-12-01,Montreal: Quebec,Land only,102.4,,,
54646,2018-12-01,Ottawa-Gatineau: Quebec part: Ontario/Quebec,Total (house and land),102.4,,,
54647,2018-12-01,Ottawa-Gatineau: Quebec part: Ontario/Quebec,House only,102.9,,,
54648,2018-12-01,Ottawa-Gatineau: Quebec part: Ontario/Quebec,Land only,101.4,,,
54649,2018-12-01,Ontario,Total (house and land),104.6,,,
54650,2018-12-01,Ontario,House only,103.7,,,
54651,2018-12-01,Ontario,Land only,106.9,,,
54652,2018-12-01,Ottawa-Gatineau: Ontario part: Ontario/Quebec,Total (house and land),110.1,,,
54653,2018-12-01,Ottawa-Gatineau: Ontario part: Ontario/Quebec,House only,111,,,
54654,2018-12-01,Ottawa-Gatineau: Ontario part: Ontario/Quebec,Land only,105.7,,,
54655,2018-12-01,Oshawa: Ontario,Total (house and land),103.8,,,
54656,2018-12-01,Oshawa: Ontario,House only,102.2,,,
54657,2018-12-01,Oshawa: Ontario,Land only,106,,,
54658,2018-12-01,Toronto: Ontario,Total (house and land),103.2,,,
54659,2018-12-01,Toronto: Ontario,House only,100.7,,,
54660,2018-12-01,Toronto: Ontario,Land only,108.2,,,
54661,2018-12-01,Hamilton: Ontario,Total (house and land),103.8,,,
54662,2018-12-01,Hamilton: Ontario,House only,105.1,,,
54663,2018-12-01,Hamilton: Ontario,Land only,101,,,
54664,2018-12-01,St. Catharines-Niagara: Ontario,Total (house and land),106.4,,,
54665,2018-12-01,St. Catharines-Niagara: Ontario,House only,107,,,
54666,2018-12-01,St. Catharines-Niagara: Ontario,Land only,105.2,,,
54667,2018-12-01,Kitchener-Cambridge-Waterloo: Ontario,Total (house and land),103.9,,,
54668,2018-12-01,Kitchener-Cambridge-Waterloo: Ontario,House only,103.3,,,
54669,2018-12-01,Kitchener-Cambridge-Waterloo: Ontario,Land only,104.3,,,
54670,2018-12-01,Guelph: Ontario,Total (house and land),105.1,,,
54671,2018-12-01,Guelph: Ontario,House only,105.3,,,
54672,2018-12-01,Guelph: Ontario,Land only,104.1,,,
54673,2018-12-01,London: Ontario,Total (house and land),111.2,,,
54674,2018-12-01,London: Ontario,House only,113.6,,,
54675,2018-12-01,London: Ontario,Land only,101.3,,,
54676,2018-12-01,Windsor: Ontario,Total (house and land),105.6,,,
54677,2018-12-01,Windsor: Ontario,House only,105.7,,,
54678,2018-12-01,Windsor: Ontario,Land only,105.3,,,
54679,2018-12-01,Greater Sudbury: Ontario,Total (house and land),100.7,,,
54680,2018-12-01,Greater Sudbury: Ontario,House only,100.6,,,
54681,2018-12-01,Greater Sudbury: Ontario,Land only,100.6,,,
54682,2018-12-01,Prairie Region,Total (house and land),99.7,,,
54683,2018-12-01,Prairie Region,House only,99.2,,,
54684,2018-12-01,Prairie Region,Land only,100.7,,,
54685,2018-12-01,Manitoba,Total (house and land),104.3,,,
54686,2018-12-01,Manitoba,House only,105.6,,,
54687,2018-12-01,Manitoba,Land only,101.7,,,
54688,2018-12-01,Winnipeg: Manitoba,Total (house and land),104.3,,,
54689,2018-12-01,Winnipeg: Manitoba,House only,105.6,,,
54690,2018-12-01,Winnipeg: Manitoba,Land only,101.7,,,
54691,2018-12-01,Saskatchewan,Total (house and land),97.7,,,
54692,2018-12-01,Saskatchewan,House only,96.3,,,
54693,2018-12-01,Saskatchewan,Land only,100.8,,,
54694,2018-12-01,Regina: Saskatchewan,Total (house and land),97.2,,,
54695,2018-12-01,Regina: Saskatchewan,House only,95.6,,,
54696,2018-12-01,Regina: Saskatchewan,Land only,100.8,,,
54697,2018-12-01,Saskatoon: Saskatchewan,Total (house and land),98,,,
54698,2018-12-01,Saskatoon: Saskatchewan,House only,96.8,,,
54699,2018-12-01,Saskatoon: Saskatchewan,Land only,100.8,,,
54700,2018-12-01,Alberta,Total (house and land),99.4,,,
54701,2018-12-01,Alberta,House only,98.8,,,
54702,2018-12-01,Alberta,Land only,100.6,,,
54703,2018-12-01,Calgary: Alberta,Total (house and land),99.4,,,
54704,2018-12-01,Calgary: Alberta,House only,98.8,,,
54705,2018-12-01,Calgary: Alberta,Land only,100.4,,,
54706,2018-12-01,Edmonton: Alberta,Total (house and land),99.4,,,
54707,2018-12-01,Edmonton: Alberta,House only,98.9,,,
54708,2018-12-01,Edmonton: Alberta,Land only,100.8,,,
54709,2018-12-01,British Columbia,Total (house and land),107.7,,,
54710,2018-12-01,British Columbia,House only,108.4,,,
54711,2018-12-01,British Columbia,Land only,104.8,,,
54712,2018-12-01,Kelowna: British Columbia,Total (house and land),103.2,,,
54713,2018-12-01,Kelowna: British Columbia,House only,104.2,,,
54714,2018-12-01,Kelowna: British Columbia,Land only,101.5,,,
54715,2018-12-01,Vancouver: British Columbia,Total (house and land),108.7,,,
54716,2018-12-01,Vancouver: British Columbia,House only,109.4,,,
54717,2018-12-01,Vancouver: British Columbia,Land only,105.5,,,
54718,2018-12-01,Victoria: British Columbia,Total (house and land),102.6,,,
54719,2018-12-01,Victoria: British Columbia,House only,103.2,,,
54720,2018-12-01,Victoria: British Columbia,Land only,101,,,
54721,2019-01-01,Canada,Total (house and land),103.2,,,
54722,2019-01-01,Canada,House only,102.8,,,
54723,2019-01-01,Canada,Land only,104.1,,,
54724,2019-01-01,Atlantic Region,Total (house and land),100.1,,,
54725,2019-01-01,Atlantic Region,House only,100,,,
54726,2019-01-01,Atlantic Region,Land only,100.1,,,
54727,2019-01-01,Newfoundland and Labrador,Total (house and land),98.1,,,
54728,2019-01-01,Newfoundland and Labrador,House only,97.3,,,
54729,2019-01-01,Newfoundland and Labrador,Land only,100.1,,,
54730,2019-01-01,St. John's: Newfoundland and Labrador,Total (house and land),98.1,,,
54731,2019-01-01,St. John's: Newfoundland and Labrador,House only,97.3,,,
54732,2019-01-01,St. John's: Newfoundland and Labrador,Land only,100.1,,,
54733,2019-01-01,Prince Edward Island,Total (house and land),100.1,,,
54734,2019-01-01,Prince Edward Island,House only,100,,,
54735,2019-01-01,Prince Edward Island,Land only,100.2,,,
54736,2019-01-01,Charlottetown: Prince Edward Island,Total (house and land),100.1,,,
54737,2019-01-01,Charlottetown: Prince Edward Island,House only,100,,,
54738,2019-01-01,Charlottetown: Prince Edward Island,Land only,100.2,,,
54739,2019-01-01,Nova Scotia,Total (house and land),101.9,,,
54740,2019-01-01,Nova Scotia,House only,102.4,,,
54741,2019-01-01,Nova Scotia,Land only,100.2,,,
54742,2019-01-01,Halifax: Nova Scotia,Total (house and land),101.9,,,
54743,2019-01-01,Halifax: Nova Scotia,House only,102.4,,,
54744,2019-01-01,Halifax: Nova Scotia,Land only,100.2,,,
54745,2019-01-01,New Brunswick,Total (house and land),100.9,,,
54746,2019-01-01,New Brunswick,House only,100.9,,,
54747,2019-01-01,New Brunswick,Land only,100,,,
54748,2019-01-01,Saint John: Fredericton: and Moncton: New Brunswick,Total (house and land),100.9,,,
54749,2019-01-01,Saint John: Fredericton: and Moncton: New Brunswick,House only,100.9,,,
54750,2019-01-01,Saint John: Fredericton: and Moncton: New Brunswick,Land only,100,,,
54751,2019-01-01,Quebec,Total (house and land),103.6,,,
54752,2019-01-01,Quebec,House only,104.1,,,
54753,2019-01-01,Quebec,Land only,102.1,,,
54754,2019-01-01,Quebec: Quebec,Total (house and land),100.8,,,
54755,2019-01-01,Quebec: Quebec,House only,100.5,,,
54756,2019-01-01,Quebec: Quebec,Land only,101.3,,,
54757,2019-01-01,Sherbrooke: Quebec,Total (house and land),101.2,,,
54758,2019-01-01,Sherbrooke: Quebec,House only,100.9,,,
54759,2019-01-01,Sherbrooke: Quebec,Land only,102.1,,,
54760,2019-01-01,Trois-Rivieres: Quebec,Total (house and land),101.4,,,
54761,2019-01-01,Trois-Rivieres: Quebec,House only,101.5,,,
54762,2019-01-01,Trois-Rivieres: Quebec,Land only,100.7,,,
54763,2019-01-01,Montreal: Quebec,Total (house and land),104.8,,,
54764,2019-01-01,Montreal: Quebec,House only,105.7,,,
54765,2019-01-01,Montreal: Quebec,Land only,102.4,,,
54766,2019-01-01,Ottawa-Gatineau: Quebec part: Ontario/Quebec,Total (house and land),102.4,,,
54767,2019-01-01,Ottawa-Gatineau: Quebec part: Ontario/Quebec,House only,102.8,,,
54768,2019-01-01,Ottawa-Gatineau: Quebec part: Ontario/Quebec,Land only,101.4,,,
54769,2019-01-01,Ontario,Total (house and land),104.5,,,
54770,2019-01-01,Ontario,House only,103.5,,,
54771,2019-01-01,Ontario,Land only,106.9,,,
54772,2019-01-01,Ottawa-Gatineau: Ontario part: Ontario/Quebec,Total (house and land),110.3,,,
54773,2019-01-01,Ottawa-Gatineau: Ontario part: Ontario/Quebec,House only,111.2,,,
54774,2019-01-01,Ottawa-Gatineau: Ontario part: Ontario/Quebec,Land only,105.6,,,
54775,2019-01-01,Oshawa: Ontario,Total (house and land),103.8,,,
54776,2019-01-01,Oshawa: Ontario,House only,102.2,,,
54777,2019-01-01,Oshawa: Ontario,Land only,106,,,
54778,2019-01-01,Toronto: Ontario,Total (house and land),103,,,
54779,2019-01-01,Toronto: Ontario,House only,100.3,,,
54780,2019-01-01,Toronto: Ontario,Land only,108.2,,,
54781,2019-01-01,Hamilton: Ontario,Total (house and land),103.8,,,
54782,2019-01-01,Hamilton: Ontario,House only,105.1,,,
54783,2019-01-01,Hamilton: Ontario,Land only,101,,,
54784,2019-01-01,St. Catharines-Niagara: Ontario,Total (house and land),106.6,,,
54785,2019-01-01,St. Catharines-Niagara: Ontario,House only,107.3,,,
54786,2019-01-01,St. Catharines-Niagara: Ontario,Land only,105.2,,,
54787,2019-01-01,Kitchener-Cambridge-Waterloo: Ontario,Total (house and land),103.9,,,
54788,2019-01-01,Kitchener-Cambridge-Waterloo: Ontario,House only,103.3,,,
54789,2019-01-01,Kitchener-Cambridge-Waterloo: Ontario,Land only,104.3,,,
54790,2019-01-01,Guelph: Ontario,Total (house and land),105.1,,,
54791,2019-01-01,Guelph: Ontario,House only,105.3,,,
54792,2019-01-01,Guelph: Ontario,Land only,104.2,,,
54793,2019-01-01,London: Ontario,Total (house and land),111.2,,,
54794,2019-01-01,London: Ontario,House only,113.6,,,
54795,2019-01-01,London: Ontario,Land only,101.3,,,
54796,2019-01-01,Windsor: Ontario,Total (house and land),105.6,,,
54797,2019-01-01,Windsor: Ontario,House only,105.7,,,
54798,2019-01-01,Windsor: Ontario,Land only,105.3,,,
54799,2019-01-01,Greater Sudbury: Ontario,Total (house and land),100.9,,,
54800,2019-01-01,Greater Sudbury: Ontario,House only,100.9,,,
